method	run	support
mascot	75	0.988671
mascot	75	0.980587
mascot	75	0.990670
mascot	75	0.990232
mascot	75	0.990329
mascot	75	0.994301
mascot	75	0.986769
mascot	75	0.990967
mascot	75	0.990913
mascot	75	0.960035
mascot	75	0.730198
mascot	75	0.045598
mascot	75	0.958429
mascot	75	0.990162
mascot	75	0.990738
mascot	75	0.996736
mascot	75	0.989121
mascot	75	0.919735
mascot	75	0.906661
mascot	75	0.920617
mascot	75	0.940618
mascot	75	0.902621
mascot	75	0.169113
mascot	75	0.924784
mascot	75	0.961041
mascot	75	0.910951
mascot	75	0.990369
mascot	75	0.986191
mascot	75	0.988491
mascot	75	0.925442
mascot	75	0.995660
mascot	75	0.474820
mascot	75	0.470847
mascot	75	0.427731
mascot	75	0.990450
mascot	75	0.866285
mascot	75	0.990895
mascot	75	0.998734
mascot	75	0.999516
mascot	75	0.997099
mascot	75	0.986717
mascot	75	0.995892
mascot	75	0.992723
mascot	75	0.987546
mascot	75	0.892906
mascot	75	0.990000
mascot	75	0.991014
mascot	75	0.991177
mascot	75	0.983695
mascot	75	0.990282
mascot	75	0.990371
mascot	75	0.990915
mascot	75	0.983825
mascot	75	0.999998
mascot	75	0.983422
mascot	75	0.972785
mascot	75	0.951903
mascot	75	0.988619
mascot	75	0.998880
mascot	75	0.951976
mascot	75	0.893923
mascot	75	0.858977
mascot	75	0.985999
mascot	75	0.997569
mascot	75	0.881102
mascot	75	0.433275
mascot	75	0.438393
mascot	75	0.445918
mascot	75	0.451144
mascot	75	0.236664
mascot	75	0.461431
mascot	75	0.635500
mascot	75	0.634975
mascot	75	0.639723
mascot	75	0.691020
mascot	75	0.733091
mascot	75	0.737608
mascot	75	0.995805
mascot	75	0.988641
mascot	75	1.000000
mascot	75	0.998754
mascot	75	0.998628
mascot	75	0.997265
mascot	75	0.997623
mascot	75	0.998200
mascot	75	1.000000
mascot	75	0.877317
mascot	75	0.487173
mascot	75	0.987471
mascot	75	0.988866
mascot	75	0.143446
mascot	75	0.990527
mascot	75	0.970024
mascot	75	0.991000
mascot	75	0.991473
mascot	75	0.752877
mascot	75	0.986390
mascot	75	0.990474
mascot	75	0.991002
mascot	75	0.990587
mascot	75	0.986784
mascot	75	0.023747
mascot	75	1.000000
mascot	75	0.998550
mascot	75	0.958520
mascot	75	0.008497
mascot	75	0.769350
mascot	75	0.644497
mascot	75	0.942133
mascot	75	0.998272
mascot	75	0.996513
mascot	75	0.992005
mascot	75	0.994558
mascot	75	0.972884
mascot	75	0.855127
mascot	75	0.533894
mascot	75	0.445055
mascot	75	0.069948
mascot	75	0.009002
mascot	75	0.964227
mascot	75	0.983311
mascot	75	0.978090
mascot	75	0.973566
mascot	75	0.990473
mascot	75	0.999967
mascot	75	0.999860
mascot	75	0.999798
mascot	75	0.999476
mascot	75	0.998687
mascot	75	0.999116
mascot	75	0.999288
mascot	75	0.993166
mascot	75	0.998464
mascot	75	1.000000
mascot	75	1.000000
mascot	75	0.999997
mascot	75	0.998870
mascot	75	0.998945
mascot	75	1.000000
mascot	75	1.000000
mascot	75	1.000000
mascot	75	0.999970
mascot	75	1.000000
mascot	75	1.000000
mascot	75	0.999876
mascot	75	0.451799
mascot	75	0.991514
mascot	75	0.994894
mascot	75	0.993005
mascot	75	0.996196
mascot	75	0.997261
mascot	75	0.995536
mascot	75	0.999942
mascot	75	0.999942
mascot	75	0.996760
mascot	75	0.994149
mascot	75	0.804095
mascot	75	0.999523
mascot	75	0.990438
mascot	75	0.967728
mascot	75	0.960996
mascot	75	0.115752
mascot	75	0.968232
mascot	75	0.277282
mascot	75	0.131737
mascot	75	0.597144
mascot	75	0.991022
mascot	75	0.995921
mascot	75	0.990674
mascot	75	0.991009
mascot	75	0.991010
mascot	75	0.991009
mascot	75	0.991009
mascot	75	0.961906
mascot	75	0.635565
mascot	75	0.856473
mascot	75	0.848747
mascot	75	0.704727
mascot	75	0.990998
mascot	75	0.442792
mascot	75	0.991024
mascot	75	0.991001
mascot	75	0.933314
mascot	75	0.946361
mascot	75	0.990147
mascot	75	0.233237
mascot	75	0.962588
mascot	75	0.962603
mascot	75	0.980745
mascot	75	0.990276
mascot	75	0.089325
mascot	75	0.062486
mascot	75	0.990019
mascot	75	0.990034
mascot	75	0.989575
mascot	75	0.989976
mascot	75	0.952052
mascot	75	0.871376
mascot	75	0.937589
mascot	75	0.937309
mascot	75	0.979237
mascot	75	0.884989
mascot	75	0.863996
mascot	75	0.886892
mascot	75	0.982758
mascot	75	0.990087
mascot	75	0.982785
mascot	75	0.989830
mascot	75	0.988911
mascot	75	0.988586
mascot	75	0.991006
mascot	75	0.991005
mascot	75	0.989525
mascot	75	0.990707
mascot	75	0.999253
mascot	75	0.963634
mascot	75	0.983285
mascot	75	0.805066
mascot	75	0.988361
mascot	75	0.989500
mascot	75	0.894186
mascot	75	0.966276
mascot	75	0.976131
mascot	75	0.983615
mascot	75	0.990238
mascot	75	0.990241
mascot	75	0.990186
mascot	75	0.974320
mascot	75	0.974456
mascot	75	0.985304
mascot	75	0.986256
mascot	75	0.985011
mascot	75	0.990190
mascot	75	0.990186
mascot	75	0.990210
mascot	75	0.976582
mascot	75	0.367174
mascot	75	0.371084
mascot	75	0.966311
mascot	75	0.964894
mascot	75	0.932010
mascot	75	0.973408
mascot	75	0.994321
mascot	75	0.992271
mascot	75	0.991008
mascot	75	0.991010
mascot	75	0.991012
mascot	75	0.991023
mascot	75	0.991132
mascot	75	0.990477
mascot	75	0.990029
mascot	75	0.990230
mascot	75	0.990209
mascot	75	0.843439
mascot	75	0.891485
mascot	75	0.017283
mascot	75	0.972407
mascot	75	0.962012
mascot	75	0.953861
mascot	75	0.989124
mascot	75	0.965975
mascot	75	0.990372
mascot	75	0.990368
mascot	75	0.999113
mascot	75	0.951962
mascot	75	0.876874
mascot	75	0.988675
mascot	75	0.989896
mascot	75	0.983492
mascot	75	0.988291
mascot	75	0.990368
mascot	75	0.990210
mascot	75	0.989839
mascot	75	0.989980
mascot	75	0.988979
mascot	75	0.997939
mascot	75	0.994339
mascot	75	0.999929
mascot	75	0.928273
mascot	75	0.999592
mascot	75	0.999736
mascot	75	0.999716
mascot	75	0.999967
mascot	75	0.999967
mascot	75	0.999813
mascot	75	0.985330
mascot	75	0.952819
mascot	75	0.990933
mascot	75	0.990962
mascot	75	0.986602
mascot	75	0.986650
mascot	75	0.991065
mascot	75	0.990949
mascot	75	0.989829
mascot	75	0.998289
mascot	75	0.989055
mascot	75	0.991002
mascot	75	0.990986
mascot	75	0.989731
mascot	75	0.990975
mascot	75	0.851584
mascot	75	0.979892
mascot	75	0.981851
mascot	75	0.986783
mascot	75	0.991000
mascot	75	0.851485
mascot	75	0.839395
mascot	75	0.672284
mascot	75	0.939026
mascot	75	0.983349
mascot	75	0.974601
mascot	75	0.943784
mascot	75	0.988761
mascot	75	0.958911
mascot	75	0.970027
mascot	75	0.989121
mascot	75	0.980152
mascot	75	0.944121
mascot	75	0.989871
mascot	75	0.990951
mascot	75	0.991048
mascot	75	0.988297
mascot	75	0.963816
mascot	75	0.990351
mascot	75	0.991009
mascot	75	0.991009
mascot	75	0.991028
mascot	75	0.991010
mascot	75	0.993225
mascot	75	0.989722
mascot	75	0.989455
mascot	75	0.968781
mascot	75	0.990927
mascot	75	0.779707
mascot	75	0.990997
mascot	75	0.990997
mascot	75	0.990993
mascot	75	0.990486
mascot	75	0.990344
mascot	75	0.965884
mascot	75	0.985338
mascot	75	0.989929
mascot	75	0.901972
mascot	75	0.668781
mascot	75	0.612809
mascot	75	0.639954
mascot	75	0.687500
mascot	75	0.691933
mascot	75	0.962692
mascot	75	0.988395
mascot	75	0.990313
mascot	75	0.990368
mascot	75	0.998233
mascot	75	0.203679
mascot	75	0.207253
mascot	75	0.577834
mascot	75	0.982247
mascot	75	0.984208
mascot	75	0.991034
mascot	75	0.952216
mascot	75	0.979983
mascot	75	0.989434
mascot	75	0.990596
mascot	75	0.978092
mascot	75	0.990998
mascot	75	0.990839
mascot	75	0.991004
mascot	75	0.982728
mascot	75	0.984114
mascot	75	0.989278
mascot	75	0.990997
mascot	75	0.990997
mascot	75	0.464390
mascot	75	0.989208
mascot	75	0.922237
mascot	75	0.886644
mascot	75	0.035939
mascot	75	0.031673
mascot	75	0.029975
mascot	75	0.327826
mascot	75	0.668053
mascot	75	0.975249
mascot	75	0.965765
mascot	75	0.449129
mascot	75	0.706281
mascot	75	0.815641
mascot	75	0.991026
mascot	75	0.991143
mascot	75	0.991012
mascot	75	0.991017
mascot	75	0.991015
mascot	75	0.990077
mascot	75	0.988563
mascot	75	0.726966
mascot	75	0.734553
mascot	75	0.770836
mascot	75	0.960430
mascot	75	0.971652
mascot	75	0.868746
mascot	75	0.878997
mascot	75	0.876345
mascot	75	0.996177
mascot	75	0.999464
mascot	75	0.989898
mascot	75	0.999993
mascot	75	0.989319
mascot	75	0.996675
mascot	75	0.988883
mascot	75	0.999071
mascot	75	0.998949
mascot	75	0.932007
mascot	75	0.975760
mascot	75	0.967937
mascot	75	0.999659
mascot	75	0.999706
mascot	75	0.999193
mascot	75	0.998834
mascot	75	0.846260
mascot	75	0.966440
mascot	75	0.973397
mascot	75	0.989950
mascot	75	0.998957
mascot	75	0.682879
mascot	75	0.858519
mascot	75	0.991971
mascot	75	0.999219
mascot	75	1.000000
mascot	75	0.999392
mascot	75	0.998599
mascot	75	0.997333
mascot	75	0.937037
mascot	75	0.999108
mascot	75	0.999489
mascot	75	0.997529
mascot	75	0.979523
mascot	75	0.957276
mascot	75	0.848621
mascot	75	0.430845
mascot	75	0.598996
mascot	75	0.999486
mascot	75	0.988841
mascot	75	0.991664
mascot	75	0.997422
mascot	75	0.912250
mascot	75	0.868579
mascot	75	0.850820
mascot	75	0.840065
mascot	75	0.975622
mascot	75	0.436092
mascot	75	0.991326
mascot	75	0.555212
mascot	75	0.519371
mascot	75	0.538081
mascot	75	0.487906
mascot	75	0.434944
mascot	75	0.843879
mascot	75	0.943931
mascot	75	0.952962
mascot	75	0.896758
mascot	75	0.910784
mascot	75	0.907760
mascot	75	0.935833
mascot	75	0.997964
mascot	75	0.999800
mascot	75	0.999315
mascot	75	0.999445
mascot	75	0.997384
mascot	75	0.859965
mascot	75	0.997388
mascot	75	0.999356
mascot	75	0.999406
mascot	75	0.999950
mascot	75	0.999702
mascot	75	0.179443
mascot	75	0.983427
mascot	75	0.999361
mascot	75	0.999929
mascot	75	0.999014
mascot	75	0.998913
mascot	75	0.997081
mascot	75	0.936070
mascot	75	0.998409
mascot	75	0.994906
mascot	75	0.998954
mascot	75	0.998720
mascot	75	0.995345
mascot	75	0.979164
mascot	75	0.999984
mascot	75	0.999998
mascot	75	0.999878
mascot	75	0.999997
mascot	75	1.000000
mascot	75	0.999995
mascot	75	0.999486
mascot	75	0.984666
mascot	75	0.998992
mascot	75	0.986294
mascot	75	0.994934
mascot	75	0.997655
mascot	75	0.999239
mascot	75	0.999054
mascot	75	0.998974
mascot	75	0.999865
mascot	75	0.999717
mascot	75	0.984465
mascot	75	1.000000
mascot	75	0.999824
mascot	75	0.999808
mascot	75	0.999920
mascot	75	0.997222
mascot	75	0.998040
mascot	75	0.995685
mascot	75	0.995908
mascot	75	0.999947
mascot	75	0.999998
mascot	75	0.999998
mascot	75	0.997505
mascot	75	0.995399
mascot	75	0.999185
mascot	75	0.998837
mascot	75	0.992000
mascot	75	0.999444
mascot	75	1.000000
mascot	75	0.999942
mascot	75	0.995104
mascot	75	0.989760
mascot	75	0.985321
mascot	75	0.870685
mascot	75	0.998686
mascot	75	0.993167
mascot	75	1.000000
mascot	75	1.000000
mascot	75	0.999203
mascot	75	0.044419
mascot	75	0.973528
mascot	75	1.000000
mascot	75	1.000000
mascot	75	0.999952
mascot	75	1.000000
mascot	75	1.000000
mascot	75	0.997258
mascot	75	0.999195
mascot	75	0.999755
mascot	75	1.000000
mascot	75	1.000000
mascot	75	1.000000
mascot	75	1.000000
mascot	75	1.000000
mascot	75	0.999999
mascot	75	0.999995
mascot	75	0.999975
mascot	75	1.000000
mascot	75	0.998359
mascot	75	0.999998
mascot	75	0.999979
mascot	75	0.997000
mascot	75	1.000000
mascot	75	0.999850
mascot	75	0.999503
mascot	75	0.998816
mascot	75	1.000000
mascot	75	0.999997
mascot	75	0.947764
mascot	75	0.999450
mascot	75	0.998080
mascot	75	0.986838
mascot	75	0.993349
mascot	75	0.999266
mascot	75	0.999400
mascot	75	0.999490
mascot	75	0.983291
mascot	75	0.981912
mascot	75	0.891802
mascot	75	0.865036
mascot	75	0.994509
mascot	75	0.992220
mascot	75	0.999991
mascot	75	0.997229
mascot	75	0.998021
mascot	75	0.999165
mascot	75	0.991210
mascot	75	0.991842
mascot	75	0.999453
mascot	75	0.999488
mascot	75	0.994664
mascot	75	0.606630
mascot	75	0.999899
mascot	75	0.999960
mascot	75	0.998267
mascot	75	0.999828
mascot	75	0.993911
mascot	75	0.977714
mascot	75	0.983974
mascot	75	0.948000
mascot	75	0.996908
mascot	75	0.959402
mascot	75	0.959289
mascot	75	0.997330
mascot	75	0.997519
mascot	75	0.998887
mascot	75	0.928630
mascot	75	0.999865
mascot	75	0.999894
mascot	75	0.993079
mascot	75	0.997510
mascot	75	0.997746
mascot	75	0.998188
mascot	75	0.998505
mascot	75	0.999648
mascot	75	0.998809
mascot	75	0.995494
mascot	75	0.991737
mascot	75	0.938171
mascot	75	0.991287
mascot	75	0.988733
mascot	75	0.970410
mascot	75	0.865276
mascot	75	0.932275
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.995005
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.987013
dta	75	0.999001
dta	75	1.000000
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.984016
dta	75	0.984016
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	0.081918
dta	75	1.000000
dta	75	1.000000
dta	75	0.160839
dta	75	0.010989
dta	75	0.010989
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	0.058941
dta	75	1.000000
dta	75	0.996004
dta	75	0.996004
dta	75	0.982018
dta	75	0.984016
dta	75	0.988012
dta	75	0.979021
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	0.982018
dta	75	0.973027
dta	75	0.022977
dta	75	0.982018
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.868132
dta	75	0.859141
dta	75	0.896104
dta	75	0.913087
dta	75	0.948052
dta	75	0.053946
dta	75	0.950050
dta	75	0.955045
dta	75	0.994006
dta	75	1.000000
dta	75	1.000000
dta	75	0.995005
dta	75	0.984016
dta	75	1.000000
dta	75	0.193806
dta	75	0.190809
dta	75	0.200799
dta	75	0.995005
dta	75	0.957043
dta	75	0.995005
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.997003
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.997003
dta	75	0.999001
dta	75	0.999001
dta	75	1.000000
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.997003
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.015984
dta	75	0.005994
dta	75	0.005994
dta	75	0.007992
dta	75	0.044955
dta	75	0.769231
dta	75	0.121878
dta	75	0.118881
dta	75	0.119880
dta	75	0.136863
dta	75	0.145854
dta	75	0.267732
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.977023
dta	75	1.000000
dta	75	1.000000
dta	75	0.503497
dta	75	0.999001
dta	75	0.998002
dta	75	1.000000
dta	75	0.998002
dta	75	0.741259
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.000000
dta	75	0.743257
dta	75	0.974026
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	0.998002
dta	75	1.000000
dta	75	0.995005
dta	75	0.763237
dta	75	0.638362
dta	75	0.629371
dta	75	0.054945
dta	75	0.000999
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.997003
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.453546
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	0.997003
dta	75	0.998002
dta	75	0.014985
dta	75	0.998002
dta	75	0.606394
dta	75	0.023976
dta	75	0.053946
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.981019
dta	75	1.000000
dta	75	0.994006
dta	75	0.197802
dta	75	0.999001
dta	75	0.128871
dta	75	0.999001
dta	75	0.999001
dta	75	0.988012
dta	75	0.996004
dta	75	1.000000
dta	75	0.071928
dta	75	0.984016
dta	75	0.984016
dta	75	0.992008
dta	75	1.000000
dta	75	0.801199
dta	75	0.590410
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.998002
dta	75	0.981019
dta	75	1.000000
dta	75	0.477522
dta	75	0.477522
dta	75	1.000000
dta	75	0.470529
dta	75	0.585415
dta	75	0.632368
dta	75	0.911089
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.995005
dta	75	1.000000
dta	75	0.938062
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	0.997003
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.994006
dta	75	0.340659
dta	75	0.342657
dta	75	1.000000
dta	75	0.999001
dta	75	0.953047
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.936064
dta	75	0.943057
dta	75	0.018981
dta	75	0.991009
dta	75	0.989011
dta	75	0.989011
dta	75	1.000000
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	0.988012
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.995005
dta	75	1.000000
dta	75	1.000000
dta	75	0.990010
dta	75	0.990010
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.993007
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.989011
dta	75	0.994006
dta	75	0.980020
dta	75	0.985015
dta	75	1.000000
dta	75	0.998002
dta	75	0.981019
dta	75	1.000000
dta	75	0.996004
dta	75	0.998002
dta	75	1.000000
dta	75	0.999001
dta	75	0.995005
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	0.954046
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.996004
dta	75	1.000000
dta	75	0.409590
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.994006
dta	75	0.994006
dta	75	1.000000
dta	75	0.982018
dta	75	0.762238
dta	75	0.495504
dta	75	0.496503
dta	75	0.504496
dta	75	0.505495
dta	75	0.902098
dta	75	0.994006
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.637363
dta	75	0.637363
dta	75	0.635365
dta	75	0.996004
dta	75	0.997003
dta	75	1.000000
dta	75	0.961039
dta	75	0.969031
dta	75	0.997003
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.993007
dta	75	0.992008
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.957043
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.000000
dta	75	0.000000
dta	75	0.000000
dta	75	0.318681
dta	75	0.419580
dta	75	1.000000
dta	75	1.000000
dta	75	0.117882
dta	75	0.376623
dta	75	0.387612
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	0.048951
dta	75	0.071928
dta	75	0.651349
dta	75	0.992008
dta	75	1.000000
dta	75	0.984016
dta	75	0.984016
dta	75	0.981019
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.988012
dta	75	1.000000
dta	75	1.000000
dta	75	0.998002
dta	75	1.000000
dta	75	0.909091
dta	75	0.974026
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	0.984016
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.991009
dta	75	0.026973
dta	75	0.052947
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.739261
dta	75	0.999001
dta	75	0.996004
dta	75	0.999001
dta	75	0.994006
dta	75	0.968032
dta	75	1.000000
dta	75	0.994006
dta	75	0.994006
dta	75	0.985015
dta	75	0.993007
dta	75	0.988012
dta	75	0.447552
dta	75	0.577423
dta	75	0.591409
dta	75	0.256743
dta	75	0.997003
dta	75	0.258741
dta	75	0.276723
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.984016
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.016983
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.996004
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.985015
dta	75	1.000000
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.004995
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.995005
dta	75	1.000000
dta	75	1.000000
dta	75	0.998002
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.995005
dta	75	0.993007
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.997003
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.970030
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.911089
dta	75	0.999001
dta	75	0.996004
dta	75	1.000000
dta	75	0.981019
dta	75	0.982018
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.990010
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.995005
dta	75	1.000000
dta	75	1.000000
dta	75	1.000000
dta	75	0.999001
dta	75	0.276723
mascot	76	0.754960
mascot	76	0.514261
mascot	76	0.089871
mascot	76	0.933652
mascot	76	0.943283
mascot	76	0.046368
mascot	76	0.942090
mascot	76	0.969442
mascot	76	0.962097
mascot	76	0.950984
mascot	76	0.068486
mascot	76	0.023418
mascot	76	0.358766
mascot	76	0.429448
mascot	76	0.075476
mascot	76	0.030114
mascot	76	0.920039
mascot	76	0.908978
